,expansion,time_since_played,game_time,map_img,download_link
629,Legacy of the Void,played 6 months ago,"13 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/21ca60d569142d8146712852fccf6a7187a527635bf48aeec60c617bd3584fba_100.png,https://gggreplays.com//matches/63344/replay
630,Legacy of the Void,played 6 months ago,"19 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/4ec2ae78ebcc10f9112fef7d9bd8ab458e3394d2cccc615ab588963f30dd5a64_100.png,https://gggreplays.com//matches/62894/replay
631,Legacy of the Void,played 6 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/098675b0497c84255e7dafc41414139120335c1132d60f2aae51a4f1f022548d_100.png,https://gggreplays.com//matches/62892/replay
632,Legacy of the Void,played 6 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/21ca60d569142d8146712852fccf6a7187a527635bf48aeec60c617bd3584fba_100.png,https://gggreplays.com//matches/62895/replay
633,Legacy of the Void,played 6 months ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/5517a0db6b84acc3f52df45e6755eb3611faa3e0370d4b143519945c276b2f04_100.png,https://gggreplays.com//matches/62881/replay
634,Legacy of the Void,played 6 months ago,"6 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/21ca60d569142d8146712852fccf6a7187a527635bf48aeec60c617bd3584fba_100.png,https://gggreplays.com//matches/140448/replay
635,Legacy of the Void,played 6 months ago,"19 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/21ca60d569142d8146712852fccf6a7187a527635bf48aeec60c617bd3584fba_100.png,https://gggreplays.com//matches/62882/replay
636,Legacy of the Void,played 6 months ago,"15 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/4ec2ae78ebcc10f9112fef7d9bd8ab458e3394d2cccc615ab588963f30dd5a64_100.png,https://gggreplays.com//matches/140451/replay
637,Legacy of the Void,played 6 months ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/5517a0db6b84acc3f52df45e6755eb3611faa3e0370d4b143519945c276b2f04_100.png,https://gggreplays.com//matches/62390/replay
638,Legacy of the Void,played 6 months ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8271b03844299210046d88b688215fe51f8c71abadd54b217f0919279418e82a_100.png,https://gggreplays.com//matches/61901/replay
639,Legacy of the Void,played 6 months ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/5517a0db6b84acc3f52df45e6755eb3611faa3e0370d4b143519945c276b2f04_100.png,https://gggreplays.com//matches/61839/replay
640,Legacy of the Void,played 6 months ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/0e3a14d332a5d20a2409c80c6361556a0aa7a668912f28e065ecadfc478abfe4_100.png,https://gggreplays.com//matches/61838/replay
641,Legacy of the Void,played 6 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/5517a0db6b84acc3f52df45e6755eb3611faa3e0370d4b143519945c276b2f04_100.png,https://gggreplays.com//matches/61818/replay
642,Legacy of the Void,played 6 months ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/21ca60d569142d8146712852fccf6a7187a527635bf48aeec60c617bd3584fba_100.png,https://gggreplays.com//matches/61817/replay
643,Legacy of the Void,played 6 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8271b03844299210046d88b688215fe51f8c71abadd54b217f0919279418e82a_100.png,https://gggreplays.com//matches/61816/replay
644,Legacy of the Void,played 6 months ago,"26 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8271b03844299210046d88b688215fe51f8c71abadd54b217f0919279418e82a_100.png,https://gggreplays.com//matches/61520/replay
645,Legacy of the Void,played 6 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/4ec2ae78ebcc10f9112fef7d9bd8ab458e3394d2cccc615ab588963f30dd5a64_100.png,https://gggreplays.com//matches/63847/replay
646,Legacy of the Void,played 6 months ago,"6 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/21ca60d569142d8146712852fccf6a7187a527635bf48aeec60c617bd3584fba_100.png,https://gggreplays.com//matches/59592/replay
647,Legacy of the Void,played 6 months ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/0e3a14d332a5d20a2409c80c6361556a0aa7a668912f28e065ecadfc478abfe4_100.png,https://gggreplays.com//matches/145202/replay
648,Legacy of the Void,played 6 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/4ec2ae78ebcc10f9112fef7d9bd8ab458e3394d2cccc615ab588963f30dd5a64_100.png,https://gggreplays.com//matches/145203/replay
649,Legacy of the Void,played 6 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/098675b0497c84255e7dafc41414139120335c1132d60f2aae51a4f1f022548d_100.png,https://gggreplays.com//matches/59419/replay
650,Legacy of the Void,played 6 months ago,"21 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/dc872dbb463624f21b82373817a454eeaffbc96bdea8164623365fbee0a9fd18_100.png,https://gggreplays.com//matches/73269/replay
651,Legacy of the Void,played 6 months ago,"24 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/4ec2ae78ebcc10f9112fef7d9bd8ab458e3394d2cccc615ab588963f30dd5a64_100.png,https://gggreplays.com//matches/62883/replay
652,Legacy of the Void,played 6 months ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8271b03844299210046d88b688215fe51f8c71abadd54b217f0919279418e82a_100.png,https://gggreplays.com//matches/61396/replay
653,Legacy of the Void,played 6 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/5517a0db6b84acc3f52df45e6755eb3611faa3e0370d4b143519945c276b2f04_100.png,https://gggreplays.com//matches/58237/replay
654,Legacy of the Void,played 6 months ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/5517a0db6b84acc3f52df45e6755eb3611faa3e0370d4b143519945c276b2f04_100.png,https://gggreplays.com//matches/63845/replay
655,Legacy of the Void,played 6 months ago,"16 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8271b03844299210046d88b688215fe51f8c71abadd54b217f0919279418e82a_100.png,https://gggreplays.com//matches/61395/replay
656,Legacy of the Void,played 6 months ago,"15 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/5517a0db6b84acc3f52df45e6755eb3611faa3e0370d4b143519945c276b2f04_100.png,https://gggreplays.com//matches/58867/replay
657,Legacy of the Void,played 6 months ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/dc872dbb463624f21b82373817a454eeaffbc96bdea8164623365fbee0a9fd18_100.png,https://gggreplays.com//matches/56047/replay
658,Legacy of the Void,played 6 months ago,"19 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/5517a0db6b84acc3f52df45e6755eb3611faa3e0370d4b143519945c276b2f04_100.png,https://gggreplays.com//matches/56317/replay
659,Legacy of the Void,played 6 months ago,"13 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/5517a0db6b84acc3f52df45e6755eb3611faa3e0370d4b143519945c276b2f04_100.png,https://gggreplays.com//matches/70808/replay
